source_id,label,n_obs,t_span,period_d
4118865218730552576,LPV,143,963.552,621.9087970464637
4118967786944960512,CEP,160,963.728,2.252610988185561
4119423809317518592,LPV,73,963.875,
4119470160690843904,LPV,95,963.727,
4119487546671249024,ECL,57,963.55,0.36950842505867165
4119513282152220160,LPV,83,963.55,
4119573441655728000,LPV,68,964.05,408.0758560973413
4119634915613580288,CEP,87,963.8,13.937635091618704
4119743006973435136,LPV,128,962.55,
4119755037219344384,ECL,109,962.549,1.5009062101849198
4119771181950897024,LPV,120,962.55,45.070335212638966
4120218172203551744,LPV,122,962.298,
4120550293337036160,ECL,89,963.048,0.404462191554709
4120565824016850560,RR,171,928.917,0.5483896893398091
4120737931934647680,LPV,155,962.871,
4121240099482628992,LPV,157,883.013,55.578722177611
4121261058878448512,ECL,120,916.643,0.36635749112190985
4121604514513177088,LPV,164,961.047,435.2293266940967
4121873452554334720,CEP,191,916.141,1.817557119021573
4123775981256469632,LPV,169,962.547,204.36779615628905
4123777634825839360,ECL,91,962.62,1.0274409323134672
4123781036441805952,ECL,90,962.37,0.5831923267664003
4123818179387846784,LPV,144,962.62,
4123924518412762112,RR,119,961.972,0.4659222299594934
4126044514269152384,RR,88,884.193,0.5583892461920443
4126182021934961536,LPV,188,917.573,53.37682706791844
4128112253283574912,RR,90,883.44,0.32026033969257556
4130433627241747072,LPV,145,916.821,
4131001907253771264,RR,150,917.073,0.6604765266356787
4131626017540572800,RR,171,916.394,0.5125511847137283
4136063749564906752,RR,81,915.39,0.4354530570039759
4136609480987296512,DSCT|GDOR|SXPHE,119,915.315,
4136618758113251840,LPV,134,881.433,267.3665987225603
4136741014384039552,LPV,201,926.087,
4141443041470927232,RR,91,880.931,0.654607019782058
4143635570739376896,ECL,77,964.05,0.5892965491932117
4144231780950684416,ECL,56,963.872,0.4624468336949693
4144466148797041792,LPV,86,963.623,311.12345513691946
4144945978149411584,ECL,83,963.297,0.3724653503272807
4146485573608707712,LPV,70,964.046,151.31725004725405
4146706815946300416,LPV,87,963.871,102.81597004674558
4147032924260834304,LPV,85,963.545,
4147863639708895360,LPV,88,928.841,
4150184021514817408,LPV,75,963.118,328.9145657056093
4150597644030296192,LPV,76,962.792,
4151494398832920576,LPV,88,962.291,348.27047842487417
4152838753643904512,LPV,69,929.663,
4152856281432059136,LPV,51,963.794,416.37463702749733
4153495819231368064,LPV,72,963.868,
4155188757951529856,ECL,62,929.911,1.1713410289753534
4155924468611538176,LPV,64,963.541,308.48420606608926
4157991138176938880,LPV,81,928.408,
4158542474523611136,LPV,84,962.613,222.94302470058184
4158752992325811328,LPV,83,962.538,
4158881948737447552,LPV,82,927.73,436.57440105603854
4159027251760008192,LPV,87,962.213,
4159308593612362752,LPV,62,928.481,
4161332141663559552,RR,171,926.984,0.6725983644519778
4161604339536975744,ECL,98,961.113,0.28508934961425736
4161790981628522368,RR,171,961.04,0.45372379645506294
4162128669140352000,LPV,162,961.465,
4162474328095363456,LPV,164,959.862,180.58408642440708
4166025750649536896,RR,166,925.654,0.28212493776807346
4167011011845117440,RR,232,957.709,0.5660247090982677
4169183887339536128,RR,152,960.532,0.49834466505044706
4169816179542384384,RR,148,960.106,0.5965229374105
4177215858442934656,LPV,143,960.957,274.7289372238178
4177315364240071680,LPV,77,960.854,
4182291856947438976,RR,78,966.8,0.29431952031299485
4184720708196128000,ECL,84,966.374,0.3133860923713998
4190143263324276608,RS,114,965.62,
4192206084576933248,RS,134,964.968,
4192276418961263616,RS,149,964.866,
4195065119744972544,RS,85,964.54,
4196460198146962816,DSCT|GDOR|SXPHE,154,964.54,0.05508297146191649
4196770908959053696,DSCT|GDOR|SXPHE,173,964.113,
4197026584072982784,ECL,120,964.112,0.3093939124445014
4197147358553647104,RR,161,964.112,0.6194431408816722
4197706322780173056,ECL,64,965.547,0.27248211025369035
4198040157694694912,ECL,69,965.546,0.5485082351732953
4199931386411170304,LPV,87,965.118,
4202304338665673984,ECL,69,964.617,0.3915801204232555
4202307327965219328,LPV,68,964.543,697.3689364162535
4202377529227806848,ECL,35,964.543,0.20677597427819483
4203603652175762688,LPV,64,929.985,
4203905021435333888,ECL,80,963.864,0.2523564707916736
4204627851583753600,LPV,76,964.04,
4205032879845026944,LPV,84,964.039,49.88137837276171
4205685272544729856,RS,73,963.612,
4205954648561628032,ECL,71,963.612,0.27233588228322453
4207499088732662400,RS,68,964.365,
4212298216461072896,ECL,53,963.286,0.3117940782261375
4212509906831955328,LPV,70,928.905,
4218351027970582016,RR,161,931.485,0.5535822131152076
4218981391732158976,RS,87,963.61,
4219025058663320832,RS,102,963.462,
4219857904362484480,DSCT|GDOR|SXPHE,101,930.658,
4227924986813866240,RR,145,899.499,0.4770882691598519
4228176019064123904,RR,133,929.904,0.4897913732580745
4229457091843346688,RR,182,930.23,0.5214820654798439
4234460690087907200,RR,110,962.856,0.5360145155093011
4238220336967557888,RS,158,962.605,5.233000223720159
4240356962935422976,RS,112,928.651,
4241533371662153344,ECL,106,961.776,0.3709203194236286
4243478270281814528,RS,111,895.172,
4247000521431133184,RR,168,961.599,0.5085240539050319
4248550798466136704,LPV,168,961.022,
4248610069014341888,RS,172,927.721,
4250142371599218432,ECL,142,927.395,6.6014786626560955
4250394988698325504,RS,89,893.24,
4251045762139158528,RR,140,926.967,0.49465528539783105
4251449935772630784,LPV,73,963.865,430.37019115774626
4253169091017696256,DSCT|GDOR|SXPHE,73,963.111,
4254896629902996352,LPV,72,963.036,69.60696309309166
4255789914341875456,LPV,69,962.709,
4256242535166113536,LPV,74,962.61,
4256428554467384320,ECL,57,962.535,0.27728845222815757
4256502466591297024,LPV,77,962.86,
4258882428209088384,LPV,55,962.356,246.38059556042205
4259386068942338560,ECL,68,962.208,0.3783097138516943
4260873334513619584,ECL,59,962.857,0.3796841395242199
4261447451412429056,DSCT|GDOR|SXPHE,72,962.532,
4261604402367298944,DSCT|GDOR|SXPHE,63,962.783,
4261730128990690048,LPV,66,962.532,
4262032937026217984,LPV,78,962.356,268.63949393818154
4262125540812932608,ECL,56,939.856,0.41153326908207305
4262211057903494912,LPV,68,962.355,
4262640833863575552,ECL,76,962.104,0.3516752269504839
4263167053235739008,LPV,61,962.28,284.56665806191944
4263850429741225600,LPV,78,962.104,
4264120982665286784,ECL,33,938.706,0.3644885711446861
4264273776077512448,ECL,65,927.723,0.3132991854107565
4264447876879799680,ECL,72,962.028,5.578183695258507
4264717673874958080,LPV,69,961.778,
4264928677040418688,LPV,69,962.356,
4264991173059243776,LPV,72,962.355,
4265668437863254016,LPV,66,962.103,135.31720583950252
4265933939861266176,LPV,79,961.852,245.7125471937975
4267204764838289408,LPV,63,961.955,562.0267369666703
4267505618711806848,LPV,62,961.777,359.89977425248856
4268229651478120832,LPV,99,961.451,281.633841379756
4268878668215027584,LPV,77,926.896,359.61325752062373
4269023464517326336,LPV,125,961.275,
4269182343931612672,RS,59,961.098,
4271698232641875584,LPV,79,961.78,239.85307154987268
4273884130488884480,LPV,75,960.951,41.00302942552413
4273986900457315200,LPV,73,926.147,
4275796211260479616,LPV,74,960.349,
4276409949206738304,LPV,80,960.775,
4282430428199054336,LPV,62,960.595,219.84359123355804
4282864426056869504,LPV,67,804.218,211.64625242678167
4284264890337949056,LPV,81,960.271,
4286161242965849088,LPV,68,960.019,
4289218980496383360,RR,83,961.525,0.3361569436141963
4290113815471882240,RS,114,934.53,
4293301059172211328,ECL,63,960.846,0.2741015326581553
4294129369376904576,ECL,64,907.104,0.2709539609884465
4294908751330493696,RS,119,960.594,
4295062373732135936,LPV,136,926.393,352.25151396665694
4295870549171238912,RS,165,960.268,5.177579303849633
4298650355032965376,RS,131,926.141,
4299054730478801920,ECL,133,926.642,1.0362676438950034
4299353458344580096,RS,139,926.642,
4299915033914157952,RS,139,890.737,
4300912290965097600,RR,243,891.66,0.4390434458383812
4301733179479736064,RS,127,960.016,
4301767058183371392,LPV,109,925.89,75.58492806951793
4303197728957857024,RS,121,890.089,
4303198278713523584,DSCT|GDOR|SXPHE,121,890.237,
4304348505327399808,RS,127,925.462,
4304667879107589376,RS,131,959.587,
4304816381893721088,DSCT|GDOR|SXPHE,127,924.96,
4306140056458275200,LPV,80,960.52,434.6083788249319
4306147443802236032,LPV,70,960.344,
4306154281352361600,ECL,67,960.344,1.6309619988808277
4306275193304956928,ECL,81,960.269,0.7917499144898514
4307711185527221376,LPV,71,960.445,
4308560562551544704,ECL,119,960.017,0.7394268798195494
4308683776606371328,LPV,131,934.094,172.13881134448363
4309231848762412544,LPV,55,959.691,
4309504115345496064,LPV,155,959.515,373.31958734116876
4310467081378601088,LPV,86,959.59,
4314400373748611712,RR,114,958.584,0.3556639414462346
4314413396092410624,ECL,247,958.834,0.9802711178359003
4315024861996104832,RR,129,959.69,0.5564197605786877
4315610729895543168,LPV,200,959.588,
4316083867800383872,LPV,118,959.086,
4316108778604448128,LPV,104,933.091,303.4090137987669
4316138980864146688,LPV,128,959.262,
4316709455582394240,DSCT|GDOR|SXPHE,123,959.438,0.08025762174531438
4316788036310995200,ECL,96,959.262,0.7193415226008812
4317214024005392256,RS,127,896.891,
4318018595982088576,LPV,120,924.208,84.04025307946632
4318896212430533504,LPV,110,923.807,
4320347018030621312,CEP,134,958.759,1.8169235809293929
4321975497821441664,LPV,182,923.454,365.96495969473034
4323422695617473664,CEP,220,922.803,
4323885658699636864,RR,137,916.394,0.49573021175980203
4330227092013860736,RR,132,882.76,0.6136521429456988
4332199886453213056,DSCT|GDOR|SXPHE,80,882.007,
4334457291202317312,RR,147,880.93,0.48657227735438335
4334779963504851200,RR,83,913.633,0.5809160602233991
4334828548175351680,ECL,81,880.253,0.37077394789384244
4342497298181686144,RS,92,914.314,
4343040663087344512,RS,124,914.565,
4343282551344625408,RS,156,914.314,
4347922803950978048,RR,108,913.311,0.3116321143836006
4348387038375389568,RS,73,895.613,
4357386369248867968,RR,161,911.553,0.6519674854738969
4361233075101435136,RR,121,922.645,0.720879039334229
4371223856229315328,DSCT|GDOR|SXPHE,197,924.967,0.05262497273308707
4371555294563049728,LPV,93,925.217,418.6199004887083
4371941321922384768,RS,126,959.348,
4372012519597845376,LPV,126,959.598,175.06061751701836
4372265304195370880,RS,107,924.391,
4373766515522295552,RR,109,923.964,0.5566648904294446
4375826965954223616,DSCT|GDOR|SXPHE,120,959.021,
4376300924185441280,RR,124,958.843,0.6178377766517121
4376791272012182912,RR,192,958.018,0.5410954751451191
4377778629154734720,RR,157,911.125,0.6114314964151263
4378595433152327808,RR,132,910.549,0.5967208124597899
4381866239726877952,RS,215,955.441,
4382884593652177792,RS,124,910.122,
4383788564008746880,DSCT|GDOR|SXPHE,132,879.752,
4385100350100553984,RR,141,909.295,0.5808870734948286
4387273569192931840,RS,171,957.768,
4389710671077383296,RS,143,922.707,
4391054338705985920,DSCT|GDOR|SXPHE,177,955.837,0.05289351888798135
4393472272153456896,RS,157,946.127,
4397825749785775104,RR,106,912.883,0.5863144644850895
4405412865352739072,ECL,167,911.303,0.40697899479470007
4408944840300566272,RS,220,909.797,
4409689518907185408,RS,105,910.801,
4416830537690044416,RR,91,910.551,0.6402451502833806
4437406454697019008,DSCT|GDOR|SXPHE,166,908.794,0.06011269221420147
4439751300682676224,DSCT|GDOR|SXPHE,119,907.79,
4445452886946195712,RR,145,907.111,0.6115132895886387
4468427659150080384,RS,86,959.846,
4469276688285753472,ECL,60,959.521,0.35970730468290557
4469550230460787328,RS,105,924.389,
4471228463160050560,LPV,94,959.343,308.37487899543146
4473613338240986624,RS,169,922.958,
4476242609840702080,RR,165,958.514,0.571596294393082
4477012783381528448,ECL,86,959.592,0.737241465277288
4477596009887895040,RR,105,959.341,0.2784541045940374
4477610956374983936,CEP,155,959.517,3.1776926495872475
4477787118747856256,LPV,89,959.342,
4478756510047227008,RS,96,959.015,
4480165224964379904,ECL,82,959.088,0.4233218862864505
4480598466897813248,RR,99,923.634,0.5239184499718812
4489560517451498240,RR,133,922.129,0.5956822474794046
4490606908921625984,RR,137,957.009,0.4501537253885857
4491449959462205824,RS,229,956.758,
4493833872470344320,ECL,208,956.756,2.621935638395985
4494618030421934592,RS,180,958.262,
4494973481914528768,RS,144,958.01,
4495004543118698880,RS,141,922.129,
4495613496464110720,DSCT|GDOR|SXPHE,194,957.935,0.059921574447521726
4497159723349374464,RR,179,957.758,0.315852328622836
4501241351026533248,RS,106,956.752,
4502669719713321728,DSCT|GDOR|SXPHE,148,920.621,0.08573676252135304
4502966274316169344,DSCT|GDOR|SXPHE,160,956.574,0.046039259120124756
4504409422022527488,ECL,72,958.938,0.39594530145806023
4504434126675838976,ECL,67,923.633,0.33830576146580893
4505321673036443008,ECL,60,958.761,0.33855276003244583
4507688028237808896,LPV,227,958.434,427.5624385095202
4509258268268564864,RS,109,958.009,
4510334548408373248,RR,118,921.7,0.559025018990279
4510653612940233728,ECL,83,922.202,0.7701443372820618
4510782083999975040,ECL,98,958.08,1.2351733237772307
4511311778038245760,RS,117,921.95,
4511358782164210688,LPV,194,957.755,172.34613370648395
4512544193138515072,ECL,235,921.374,0.4658536285592429
4513006847041201536,RS,188,958.331,
4515443845828250880,LPV,110,957.828,
4519888999540456448,LPV,305,956.999,351.3970537331519
4519915697058820864,ECL,276,956.999,1.6872367179155727
4520900545919462016,LPV,367,956.924,
4521167899039688448,RR,320,956.747,0.5376997312668318
4521599873982361472,LPV,235,956.569,197.22172787367097
4522546794002704640,RS,211,957.254,
4522751646759930880,RS,207,957.505,
4523679290976302976,RR,144,957.002,0.5744142942300126
4524462658656523136,RS,195,957.326,
4524719703860547712,ECL,201,957.076,1.21865944491805
4525373878912137344,RS,160,956.824,
4526387422474441088,LPV,149,956.825,61.669561014645836
4526618148117373952,RS,141,956.751,
4530574946871066112,RR,212,955.818,0.5667180461635158
4533371004948018176,RR,213,931.573,0.6120121957982715
4533915331922921472,ECL,187,956.17,0.4717076731274056
4534070431779548032,RS,204,920.192,
4535819239380715648,RS,185,956.245,
4537063680381448832,RS,170,955.742,
4537803754786189696,ECL,191,955.992,0.6533625692475921
4538506926831510784,RS,182,955.816,
4539703813953248128,RR,211,956.256,0.5482829305881889
4543713767219649280,RR,155,956.252,0.6768305176701487
4556812661560775680,RS,254,955.243,
4560469568516089984,RR,259,955.171,0.6232659457587061
4560709365130185984,RS,180,954.994,
4584276606595774848,RR,169,954.737,0.5189875209434127
4584769016008747648,RS,196,955.566,
4586626396083998592,RS,161,954.987,
4588012918907950720,RS,172,954.809,
4591435355006229376,RS,142,954.735,
4593621046682403456,RS,137,953.803,
4594904554708230784,CEP,165,954.31,1.0552194127520171
4604502226066619008,RR,138,953.803,0.5993942282022229
4610984053269965952,DSCT|GDOR|SXPHE,127,945.08,
4624645309155976448,RR,114,978.899,0.6177858008880663
4625459536165546880,DSCT|GDOR|SXPHE,110,977.221,
4628778893052351488,RS,116,949.984,
4636924448850275200,DSCT|GDOR|SXPHE,113,973.72,
4648675724184764544,ECL,96,979.976,1.4737501983143064
4649328348765916288,RR,123,938.03,0.6241949569575989
4649875321438861696,RR,106,979.728,0.5443306229031719
4650562206968642432,RR,108,980.728,0.3787478606244819
4650757129764706432,RR,99,980.979,0.3332425492821575
4650875537738360192,CEP,113,951.989,12.771449890611725
4650948895785170048,CEP,105,980.656,4.333300049689681
4650978823122432256,CEP,94,951.989,4.727335463496922
4651055200502364288,CEP,111,980.73,5.697427745655353
4651085750642767232,CEP,107,980.906,2.800050327073726
4651503595077295744,CEP,104,979.656,3.5467810178572217
4651567920808642560,RR,70,979.98,0.6006902603517554
4651568951620291712,CEP,119,979.98,1.996636216261353
4651592419323693568,CEP,131,979.98,3.260457016455139
4651614478275523456,CEP,110,979.906,2.977103450454501
4651662440153201920,RR,103,910.542,0.6131800839630531
4651675432454412672,CEP,125,938.857,4.129027184075466
4651680616456402432,RR,125,980.406,0.5646833484522034
4651715594739930368,RR,113,980.48,0.31787401524021763
4651731949933035136,RR,113,938.857,0.413345790733914
4651786822400925440,CEP,114,980.406,1.5715053735318627
4651827061988585088,CEP,110,980.48,3.0737478144913233
4651832628267766784,CEP,104,939.284,9.334023944896147
4651838091465721856,CEP,113,980.832,3.1124061212118845
4651865854137984768,CEP,121,980.73,1.6442611395013051
4651930897134457216,CEP,129,980.731,5.504487736396405
4651962198826402816,CEP,114,980.231,2.94430634521093
4652102833258249088,CEP,129,980.407,2.9150578784866954
4652110117524426752,CEP,132,980.407,3.249173626150352
4652113381701446272,CEP,113,980.657,3.418677509222814
4652119562164632576,RR,116,952.916,0.5517506706814057
4652145125754785920,CEP,104,980.408,3.8288331425299997
4652167670098265728,CEP,99,980.334,5.073992866838209
4652205186679903616,RR,120,980.482,0.5673323581213962
4652310945852225408,RR,109,978.403,0.32440156113529717
4652471508908930304,RR,99,950.986,0.5576837605812369
4652986664463985408,RR,121,979.479,0.6008994856138412
4653016974065811328,CEP,111,979.155,1.8246919758765092
4654083908349603328,RR,109,978.907,0.5971150690992227
4654583881217539840,CEP,111,979.656,4.609861844663709
4654593914261138432,CEP,125,979.656,4.52907757982398
4654634832394411008,RR,122,979.583,0.6033439854754747
4654644251272666624,CEP,122,979.731,8.37367029006935
4654657681649896064,RR,83,952.415,0.35364681565622785
4654703620590356608,CEP,114,952.415,5.758921518252386
4654861198661984384,CEP,125,979.481,3.849255840580321
4655031176289181824,CEP,104,952.99,7.845443319277307
4655047943853555200,CEP,143,979.981,2.4590490802610856
4655048905926307840,CEP,128,979.981,2.8117844083615773
4655049146445019136,CEP,124,979.907,3.0024123483183245
4655051238065997440,CEP,118,979.907,3.218647494024919
4655051860865424256,CEP,112,979.981,3.938394984361466
4655073468867547136,RR,105,979.981,0.3323353414961834
4655082372316649088,CEP,122,979.982,4.335192840124548
4655097456245333504,CEP,117,938.109,3.5668917209728295
4655116560262057216,CEP,110,979.982,17.247987549572027
4655130574788391680,DSCT|GDOR|SXPHE,76,979.907,
4655186890333527168,RR,49,952.99,0.5456305170118106
4655206788943922688,CEP,106,980.232,14.491752387625736
4655260905545468288,CEP,122,980.233,2.9449177466710053
4655269048805292672,CEP,114,980.159,4.035099781420417
4655279562888799360,CEP,114,980.233,10.404427981588745
4655296154387639168,CEP,128,980.233,3.4289789558765795
4655304027023633152,CEP,133,980.159,8.830557000297963
4655369207403208960,CEP,119,979.732,4.299732421523143
4655384703646068992,CEP,106,979.983,5.77697660242446
4655431188058450560,ECL,97,979.909,2.964417239004295
4655461944335596544,CEP,104,979.983,2.5917817664987224
4655482869420308608,CEP,121,979.983,2.1270792393645093
4655483625334448128,CEP,130,979.983,2.790862672173148
4655486648991242624,CEP,118,979.983,12.333356255993143
4655496235359413888,CEP,130,979.983,2.2412251671755703
4655528327360419456,CEP,111,979.983,4.164766956288254
4655577015113108608,CEP,122,980.16,2.5705840079703477
4655841477692903552,RR,105,979.159,0.5647833435145412
4655845502080872832,RR,129,979.483,0.5775276743311637
4656212223566960384,CEP,107,937.286,2.5707271740850612
4656822246371349248,CEP,122,981.23,5.6989855725286676
4656974421374071040,ECL,56,905.061,1.038833361745637
4656991846056178176,CEP,130,981.407,2.664817824119667
4657036857328579200,CEP,124,980.98,3.0977490543065467
4657037647602476672,CEP,111,980.98,4.183348060721003
4657052624119642752,LPV,113,981.156,234.51122807039891
4657095921714347136,CEP,75,980.98,3.1936277013962244
4657095921714366080,CEP,63,980.98,2.9699869893413475
4657170482356470272,CEP,106,939.609,3.583466438647938
4657175219789532032,CEP,104,911.295,5.108260126606141
4657175567599457152,CEP,115,952.842,3.6844023361255327
4657219410635446912,CEP,109,939.535,3.269345555567237
4657223357804507264,CEP,117,981.157,3.7686194860821773
4657225732829760640,CEP,116,981.157,4.920686984991822
4657228649055784704,CEP,120,981.157,5.355125613044069
4657229821637767552,CEP,121,981.157,4.888584835507978
4657234490354116224,CEP,130,981.157,2.083125226737717
4657239644218966528,CEP,115,981.157,3.554885957274994
4657241740142907520,CEP,135,981.231,2.916844387653284
4657241778831818752,CEP,137,981.231,2.5812885368477696
4657244660719707520,CEP,122,981.231,2.9426931864843713
4657252189836448640,CEP,139,981.231,4.812639201701755
4657319053826700800,CEP,107,981.583,26.24484482048552
4657505833363683840,CEP,118,953.167,7.640639124879298
4657566856280232448,CEP,112,981.481,3.097807095841484
4657587575204755968,CEP,108,981.407,1.2858870922518093
4657731679931403776,CEP,128,953.418,7.87560862977726
4657871627187376000,RR,108,980.731,0.5459977066025276
4657882106911459840,CEP,119,980.731,4.1576391112824815
4657884404693080576,CEP,123,980.907,3.105601252981002
4657899664744215040,CEP,104,939.285,5.487942238782381
4657916084328991488,CEP,106,980.908,5.0434741332257556
4657917596260078336,CEP,121,980.908,7.070269038481574
4657926087390795136,CEP,120,980.731,4.680523915965476
4657939728212925056,CEP,113,980.731,3.2795078570095737
4657944946660375680,CEP,126,980.731,2.7512263820522556
4657954365466097152,LPV,106,980.731,
4657964604673075584,CEP,115,980.908,5.882972288759935
4657965699899166848,CEP,111,980.908,5.284548731876083
4657968555995203584,CEP,120,980.907,5.407241245428481
4657969071441213696,CEP,108,939.036,2.946792315665783
4657969243239885440,CEP,116,939.036,3.7793623193523986
4657984189730982912,CEP,118,980.982,3.0665499030301593
4657994738125737344,CEP,96,981.084,7.024225159893226
4657997894866532096,CEP,126,981.232,4.154854001689446
4658058784696659200,CEP,100,980.982,4.748265703204353
4658062529911324928,CEP,120,980.982,7.754542002854839
4658080500024800512,ECL,123,980.982,0.9953338399786337
4658086646078877056,CEP,126,980.982,3.8985403937972167
4658086925335139072,CEP,131,980.982,19.129262091042175
4658111801792697088,CEP,119,980.908,9.570198466366836
4658121869197030400,CEP,108,980.983,5.282022543204639
4658144507991018112,CEP,96,952.99,8.461162754757389
4658169281352987776,CEP,99,877.068,4.205385747030323
4658180005850888320,CEP,95,980.908,2.620267655140086
4658199006790314368,CEP,115,980.733,3.5399184612495866
4658249756141611904,CEP,102,980.733,9.993272444777174
4658261197939562752,CEP,104,980.659,2.7137700572036234
4658302532657432448,CEP,102,980.733,4.045039438688229
4658303563449860480,CEP,111,980.733,2.4740164019898603
4658359535482065152,CEP,98,980.733,3.6526600972114203
4658369362370114688,CEP,116,980.733,2.7446479242017716
4658453062653561088,RR,100,981.409,0.39776608450524165
4658473197464056064,CEP,121,981.409,3.6360186186349845
4658493813309380864,LPV,94,981.233,110.16731482759829
4658498967272210176,CEP,110,939.111,6.603476740445934
4658692000266892544,CEP,205,1010.43,3.1067168005051107
4658811533470821632,CEP,123,980.984,1.7491194451492666
4658813874246017536,RR,126,1010.004,0.5754767612700704
4658933892833711104,CEP,274,1010.181,2.481973675087684
4659032054273276160,RR,118,982.084,0.4606224284989851
4659189391829422592,CEP,119,953.743,4.173228452384405
4659261783501138560,RR,100,981.909,0.3378542189691001
4659280651295017344,ECL,114,981.835,1.9298513542696107
4659304771833450496,CEP,112,981.983,1.7773437409617039
4659366516287435520,CEP,109,981.734,4.187339779924703
4659425786848528128,CEP,105,982.16,2.288972984756817
4659447811441777152,CEP,187,1010.929,4.992150314185195
4659477738776587904,CEP,130,982.762,2.827254805375076
4659594317032566528,CEP,105,982.484,3.636720533496655
4659610779660564480,CEP,118,982.41,4.282964040882229
4659904314912734976,RR,585,979.937,0.6338841494705326
4660171530619866880,CEP,120,981.484,13.422765090695423
4660273888241940992,ECL,430,982.188,2.4895719196864174
4660277427332604032,CEP,458,1010.68,3.7444231771845167
4660309656769816448,CEP,426,1000.1,4.564638398065907
4660430774845034752,CEP,373,1006.428,5.136001469328013
4660488430467008000,RR,354,1004.177,0.5790977396143688
4660525573333920512,ECL,339,1002.926,3.2485453982870562
4660640403589927296,CEP,265,988.667,4.013434814540052
4660761311184135552,CEP,251,989.167,2.391999236988135
4660782000067972864,CEP,153,957.422,2.8913317530566713
4660956066498308480,CEP,191,986.415,8.077698901661126
4660981011669222528,CEP,161,984.915,3.5127149999880274
4661015818085231744,CEP,239,961.174,2.728766193139762
4661016573999538816,CEP,224,960.424,3.1373061515736116
4661247707641778304,CEP,116,980.233,8.361624040420372
4661271557665688064,CEP,100,953.491,7.010559841591979
4661301175767947648,CEP,121,938.11,1.1101621409197195
4661314335524313344,CEP,118,938.11,3.587617079942277
4661316019151076992,LPV,127,980.409,728.8085682012178
4661318317076923264,RR,118,938.036,0.4621863216109002
4661365634620198656,CEP,122,980.41,3.4163619525892748
4661383703490436864,CEP,111,911.545,8.901550257270141
4661388174599498112,CEP,115,980.484,4.509113783360505
4661445005596688256,CEP,123,980.484,2.9476576225430815
4661456997148043776,CEP,128,980.484,2.8255859026624623
4661499293990747648,CEP,134,1009.931,16.84093998101445
4661503073561726208,CEP,142,1009.931,
4661522860426022528,CEP,122,980.234,3.7522726740637005
4661587529771955328,CEP,116,980.234,6.2302763405436
4661614845766296960,CEP,130,980.234,3.7347523575364567
4661882542475548160,RR,192,1009.856,0.5409973182457702
4661911164157135488,CEP,285,1009.18,2.931296835301796
4661959748834771840,CEP,273,980.687,4.011889942958658
4662003179546739072,CEP,285,1008.18,2.957598405527684
4662134365022145152,RR,252,978.611,0.5117495584344062
4662152781843184768,CEP,260,1006.679,4.857144125551298
4662161955893925376,CEP,248,1006.429,5.483241213391523
4662220126929240576,CEP,264,1003.677,3.140038115933641
4662253112275921280,CEP,274,999.601,3.6495628426185296
4662545956000829440,RR,233,1007.68,0.5837067703254052
4662558295446565760,CEP,251,1005.929,3.4249943400576752
4662680371293873664,RR,210,982.187,0.6166369295160509
4662869006255029120,RR,213,1002.104,0.6106884352347611
4662933916096255104,RR,233,1004.178,0.5470350663579965
4663051254614064768,RR,246,997.175,0.4683584074088839
4663327914921049856,RR,209,994.173,0.4968764387568579
4663514801870742272,CEP,167,999.424,3.512394041637909
4663542079171750528,CEP,295,994.097,3.14378304690048
4663622004241681408,CEP,320,993.421,2.9300337508584007
4663635851217102976,CEP,292,993.597,3.101156542614542
4663636126094977792,CEP,292,993.597,3.522769937905342
4663642001602917120,RR,154,965.427,0.5591262725041235
4664748415229793152,RR,154,984.167,0.36319208224042077
4665081812062736384,RR,103,937.794,0.5001866079614555
4666758842171890944,RS,127,978.233,
4679092167180109952,RS,124,935.871,
4684751868934484096,CEP,107,945.65,3.1122276079853974
4685188851781026176,RR,146,970.89,0.6086628091572381
4685492935470672768,RR,129,971.467,0.6310695098754204
4685561899763843072,CEP,134,945.474,5.74767055009786
4685636632207019392,CEP,133,971.895,2.8335928600115707
4685658308894726912,ECL,135,907.517,0.9200585305925791
4685782454941872512,CEP,127,971.218,1.3360236224851505
4685824236387275776,CEP,133,971.218,28.434866407301506
4685827638001043712,CEP,126,971.217,8.396524786405482
4685832139111786368,CEP,132,971.218,2.1267368431201623
4685845058391331840,CEP,136,971.218,2.474556145404486
4685850968268241024,CEP,131,971.217,1.6481307874920135
4685851483664465536,CEP,128,971.218,14.438317703129174
4685854472960822400,CEP,145,971.144,1.4288362781003026
4685863952003369344,CEP,133,971.469,4.838459750419248
4685867770201251072,CEP,139,971.469,2.548031203923292
4685870003584284160,CEP,143,971.469,3.739737422388328
4685871412333458432,CEP,149,971.469,3.4606411096504623
4685877975046119808,CEP,129,971.218,1.9927225379243416
4685878318603564288,CEP,119,971.394,1.0320867874412816
4685879826136477312,CEP,138,971.469,2.382009977003492
4685883575685005312,CEP,137,971.469,1.8551003692373
4685887763222862976,CEP,133,971.469,1.5804851383902947
4685888111131477760,CEP,125,971.469,2.7073452515255867
4685894639522704384,CEP,145,971.469,2.741210417250835
4685897865110142464,CEP,133,971.469,3.3718422418933933
4685904122811795712,CEP,126,971.469,1.4451485355900406
4685916286188663680,CEP,117,971.469,3.963047159345775
4685930304937616640,CEP,134,971.218,1.077991730870899
4685931232650441984,CEP,134,971.218,1.4295519807895918
4685931713644901888,CEP,135,971.218,2.9423089054376304
